"nodeId";"ATTR_CODE";"ATTR_VALUE";"NAME"
1003;39211;1611;"карта памяти CF"
1004;39212;1612;"карта памяти Memory Stick"
1005;39213;1613;"карта памяти SD"
1006;39214;1614;"карта памяти XD"
1007;39215;1615;"PCMCIA адаптер"
1009;39216;1616;"Компакт диск"
1013;39217;1617;"Диск DVD+R/RW"
1014;39218;1618;"Диск DVD-R/RW"
1015;39219;1619;"Диск DVD-R"
1017;39220;1620;"Видеокассета VHS"
1018;39221;1621;"Мини-DV кассета"
1019;39222;1622;"Видеокассета 8 мм"
1020;39223;1623;"Аудиокассета"
1021;39224;1624;"Средство для ухода за видеокамерами"
1021;39224;1625;"Средства для ухода за MiniDV-камерами"
1021;39224;1626;"Средство для ухода за CD"
1021;39224;1627;"Средство для ухода за DVD"
1021;39224;1628;"Набор средств для ухода"
1021;39224;1629;"Средства для ухода за"
1021;39224;1630;"Средства для удаления царапин"
1023;39225;1631;"Аккумулятор"
1024;39226;1632;"Батарейка"
1025;39227;1633;"Зарядное устройство"
1029;39230;1634;"Кабель/коннектор"
1029;39230;1635;"Установочный набор"
1030;39231;1636;"Сумка автомобильная"
1030;39231;1637;"Органайзер для автомобиля"
1030;39231;1638;"Чехлы для автомобиля"
1030;39231;1639;"Подсветка для автомобиля"
1030;39231;1640;"Другие автоаксессуары"
1033;39232;1641;"Видеокабель SCART"
1033;39232;1642;"Удлинитель видеокабеля SCART"
1033;39232;1643;"Набор SCART"
1033;39232;1644;"Адаптер SCART"
1033;39232;1645;"Видеокабель S-Video"
1033;39232;1646;"Видеокабель RCA"
1033;39232;1647;"Адаптер видеокабеля RCA"
1033;39232;1648;"Видеокабель FireWire"
1033;39232;1649;"Видеокабель ""миниджек"""
1033;39232;1650;"Видеокабель другой"
1033;39232;1651;"Кабель для ТВ-антенны коаксильный"
1033;39232;1652;"Разветвитель кабеля ТВ-антенны"
1033;39232;1653;"Адаптер кабеля ТВ-антенны"
1033;39232;1654;"Коннектор кабеля ТВ-антенны"
1033;39232;1655;"Усилитель для ТВ-антенны"
1033;39232;1656;"Кабель антенны спутникового телевидения"
1033;39232;1657;"Разветвитель кабеля антенны спутникового телевидения"
1033;39232;1658;"Интерфейс спутниковой антенны"
1033;39232;1659;"Усилитель спутниковой антенны"
1033;39232;1660;"Аксессуар для спутниковой антенны"
1034;39233;1661;"Аудио-видео кабель цифровой"
1034;39233;1662;"Аудиокабель RCA"
1034;39233;1663;"Удлинитель аудиокабеля RCA"
1034;39233;1664;"RCA-адаптер"
1034;39233;1665;"RCA-коннектор"
1034;39233;1666;"Аудиокабель ""миниджек"""
1034;39233;1667;"Адептер аудиокабеля ""миниджек"""
1034;39233;1668;"Коннектор ""миниджек"""
1034;39233;1669;"Аудиокабель DIN"
1034;39233;1670;"Адаптер аудиокабеля DIN"
1034;39233;1671;"Акустические кабели"
1034;39233;1672;"Аксессуар аудио"
1036;39234;1673;"Наушники противошумные"
1036;39234;1674;"Наушники для DJ"
1036;39234;1675;"Наушники"
1036;39234;1676;"Наушники-клипсы"
1036;39234;1677;"Наушники"
1036;39234;1678;"Наушники"
1036;39234;1679;"Наушники Hi-Fi"
1036;39234;1680;"Наушники другие"
1037;39235;1681;"Наушники беспроводные"
1037;39235;1682;"Наушники Bluetooth"
1038;39236;1683;"Антенна комнатная"
1038;39236;1684;"Антенна внешняя"
1039;39237;1685;"Пульт дистанционного управления стандартные"
1039;39237;1686;"Пульт дистанционного управления расширенные"
1040;39238;1687;"Аксессуар для ТВ-антенн"
1041;39239;1688;"Стойка малая"
1041;39239;1689;"Стойка средняя"
1041;39239;1690;"Стойка большая"
1041;39239;1691;"Сумка для CD-плеера"
1041;39239;1692;"Сумка для CD"
1041;39239;1693;"Сумка для MP3"
1042;39240;1694;"Сумка"
1042;39240;1695;"Чехол для КПК"
1042;39240;1696;"Сумка для DVD"
1042;39240;1697;"Сумка другая"
1042;39240;1698;"Бокс"
1042;39240;1699;"Полка"
1044;39241;1700;"Фотопленка"
1045;39242;1701;"Фото-видео сумка маленькая"
1045;39242;1702;"Фото-видео сумка средняя"
1045;39242;1703;"Фото-видео сумка большая"
1045;39242;1704;"Водонепроницаемый кейс"
1046;39243;1705;"Фотоальбом"
1048;39245;1707;"Штатив"
1049;39246;1708;"Микрофон проводной"
1049;39246;1709;"Микрофон беспроводной"
1049;47702;8809;"конденсаторный"
1049;47702;8812;"динамический"
1049;47707;8813;"однонаправленный"
1049;47710;8815;"6.3 мм"
1049;47710;8818;"3.5 мм"
1049;47713;8833;"проводное"
1049;47713;8836;"беспроводное"
1049;47714;8819;"черный"
1049;47714;8822;"белый"
1049;47714;8825;"серебристый"
1049;47717;8828;"АА"
1049;47717;8831;"ААА"
1053;39247;1710;"Сетевой фильтр"
1053;39247;1711;"Стабилизатор напряжения"
1053;39247;1712;"Аксессуар компьютерный др."
1053;50039;11495;"Автоматический выключатель питания"
1053;50041;11497;"Варистор"
1054;39248;1713;"Источник Бесперебойного Питания"
1054;55609;18451;"1"
1054;55609;18457;"2"
1054;55609;18463;"3"
1054;55609;18464;"32"
1054;55609;18470;"36"
1054;55609;18476;"40"
1054;55609;18482;"48"
1054;55609;21337;"4"
1054;55609;21343;"6"
1054;55609;21349;"8"
1054;55609;21380;"20"
1054;55610;18488;"Защита от глубокого разряда"
1054;55610;18494;"Автоматическое отключение"
1054;55610;18500;"Упреждающая индикация замены батарей"
1054;55610;18506;"Автоматическое тестирование батарей"
1056;39249;1714;"Аксессуар для холодильников"
1057;39250;1715;"Аксессуар для Пылесоса"
1059;39251;1716;"Аксессуар для Бритвы"
1060;39252;1717;"Аксессуар для вытяжек"
1061;39253;1718;"Аксессуар для посудомоечных машин"
1061;64576;29391;"Соль"
1061;64576;29397;"Ополаскиватель"
1061;64576;29403;"Дезодорант"
1061;64576;29409;"Таблетки"
1061;64576;29415;"Набор средств"
1061;64576;29421;"Обезжириватель"
1061;64576;29427;"Смягчитель"
1061;64576;29433;"Порошок"
1061;64576;29475;"Ароматизатор"
1061;64576;29482;"Антивибрационные подставки"
1061;64576;29715;"Освежитель"
1061;64576;29719;"Гель"
1061;64582;29439;"Пластик"
1061;64582;29445;"Картон"
1061;64582;29485;"Пакет"
1061;64585;29449;"Апельсин"
1061;64585;29455;"Лимон"
1061;64585;29480;"Мандарин"
1061;64635;29456;"Сыпучее"
1061;64635;29462;"Жидкое"
1063;39254;1719;"Фонарь"
1070;39259;1720;"Аккумулятор для моб. Телефона"
1071;39260;1721;"Сетевое зарядное устройство"
1071;48232;10162;"30-pin"
1071;48232;10165;"2.0 mm (Nokia)"
1071;48232;10168;"mini USB"
1071;48232;10171;"micro USB"
1071;48232;10174;"USB"
1071;48232;10177;"Lightning"
1072;39261;1722;"Автомобильное зарядное устройство"
1072;48233;10180;"2.0 mm (Nokia)"
1072;48233;10183;"30-pin"
1072;48233;10186;"micro USB"
1072;48233;10189;"mini USB"
1072;48233;10192;"USB"
1072;48233;10195;"оригинальный"
1073;39262;1723;"Кабель для передачи данных"
1075;39263;1724;"Беспроводная гарнитура"
1075;47962;9238;"2.0"
1075;47962;9241;"3.0"
1075;47962;9244;"4.0"
1075;47962;9259;"2.1"
1075;47972;9245;"моно"
1075;47972;9248;"стерео"
1075;47984;9251;"Li-Ion"
1075;47984;9254;"Li-Pol"
1075;47984;9257;"Ni-MH"
1076;39264;1725;"Проводная гарнитура"
1079;39265;1726;"Чехол"
1079;48125;9359;"кожа"
1079;48125;9362;"искусственная кожа"
1079;48125;9365;"резина"
1079;48125;9368;"пластик"
1079;48125;9371;"силикон"
1079;48125;9374;"металл"
1079;48125;9377;"дерево"
1079;48125;9380;"ткань"
1079;48130;9383;"черный"
1079;48130;9386;"белый"
1079;48130;9389;"красный"
1079;48130;9392;"синий"
1079;48130;9395;"коричневый"
1079;48130;9398;"бежевый"
1079;48130;9401;"розовый"
1079;48130;9404;"зеленый"
1079;48130;9407;"серый"
1079;48130;9410;"оранжевый"
1079;48130;9413;"фиолетовый"
1079;48130;9416;"сиреневый"
1079;48130;9419;"золотистый"
1079;48130;9422;"серебристый"
1079;48130;9425;"голубой"
1079;48130;12926;"желтый"
1081;39266;1727;"Брелок"
1082;39267;1728;"Шнурок"
1085;39268;1729;"дополнительная трубка"
1090;39272;1730;"Адаптер"
1090;39272;1731;"Blutooth адаптер"
1091;39273;1732;"ПК комплектующие прочие"
1091;39273;1733;"ПК сетевое проводное оборудование"
1092;39274;1734;"Хаб"
1092;39274;1735;"Сетевой кабель"
1092;39274;1736;"USB кабель"
1092;39274;1737;"Кабель FireWire"
1092;39274;1738;"Свитч"
1092;39274;1739;"Кабель менеджер"
1092;39274;1740;"Кабель модемный"
1092;39274;1741;"Кабель для монитора"
1092;39274;1742;"Кабель др."
1092;39274;1743;"Кабель для принтера"
1094;39275;1744;"ПК колонки 2.0"
1094;39275;1745;"ПК колонки 2.1"
1094;39275;1746;"ПК колонки 5.1"
1094;39275;1747;"ПК колонки 7.1"
1095;39276;1748;"Гарнитура"
1096;39277;1749;"Микрофон"
1098;39278;1750;"Web-камера"
1099;39279;1751;"Минидиск"
1100;39280;1752;"Дискета"
1101;39281;1753;"карта памяти TransFlash"
1101;39281;1754;"Носитель др."
1102;39282;1755;"Аксессуар для стиральных машин"
1102;39282;1756;"Аксессуар КБТ др."
1102;52993;15026;"Корзина для белья"
1102;52993;15032;"Контейнер для стирального порошка"
1102;52993;15038;"Антивибрационная подставка"
1102;52993;15044;"Шланг"
1102;52993;15050;"Соединительный элемент"
1102;52993;15056;"Фильтр"
1102;52993;15062;"Мешок для стирки"
1102;52993;15068;"Средство для стирки"
1102;52993;15181;"Корзина универсальная"
1102;52993;15187;"Контейнер универсальный"
1102;52993;15199;"Средство от накипи"
1102;52993;31009;"Набор средств"
1103;39283;1757;"Аксессуар для Кухонного Комбайна"
1104;39284;1758;"Аксессуар для Кофеварки"
1104;39284;1759;"Аксессуар для Кофе Машины"
1104;54943;18013;"Кофе молотый"
1104;54943;18019;"Кофе в зернах"
1104;54943;18025;"Кофе в капсулах"
1104;54943;18031;"Подставка для капсул"
1104;54943;18037;"Средство от накипи"
1104;54943;18043;"Чистящее средство"
1104;54943;18049;"Фильтр для кофе"
1104;54943;18050;"Фильтр для воды"
1104;54943;18061;"Кофе в чалдах"
1105;39285;1760;"Аксессуар для Фритюрницы"
1106;39286;1761;"Аксессуар для Утюга"
1107;39287;1762;"Аксессуар для Мясорубки"
1108;39288;1763;"Аксессуар для Блендера"
1109;39289;1764;"Аксессуар для Стайлера"
1110;39290;8398;"Чистящий набор"
1110;39290;1765;"Салфетки"
1110;39290;1766;"Спрей"
1110;39290;1767;"Средство для ухода за экранами"
1111;39291;1768;"Защита для линз"
1112;39292;1769;"Батарея"
1113;50371;11909;"пластик"
1113;50371;11912;"металл"
1113;50371;11915;"дерево"
1113;50371;11918;"резина"
1117;39295;1770;"Чистый носитель др."
1118;39296;1771;"Аксессуар для моб.телефонов"
1119;39297;1772;"Кронштейн для установки"
1120;39298;1773;"Музыкальный инструмент"
2003;39301;1776;"Менее 20"""
2003;39301;1777;"Менее 20"" стерео"
2003;39301;1778;"Менее 20"" плоский"
2003;39301;1779;"Менее 20"" плоский, стерео"
2003;39301;1780;"Менее 20"" другие"
2003;39301;1781;"Менее 20"" стерео, другие"
2004;39302;1782;"20-21"""
2004;39302;1783;"20-21"" стерео"
2004;39302;1784;"20-21"" плоский"
2004;39302;1785;"20-21"" плоский, стерео"
2004;39302;1786;"20-21"" слим, плоский"
2004;39302;1787;"20-21"" слим, плоский, стерео"
2004;39302;1788;"20-21"" другие"
2004;39302;1789;"20-21"" другие"
2005;39303;1790;"22-27"" 50Гц"
2005;39303;1791;"Телевизор 22-27"" 100Гц"
2005;39303;1792;"Телевизор 22-27"" плоский 50Гц"
2005;39303;1793;"Телевизор 22-27"" плоский 100Гц"
2005;39303;1794;"Телевизор 22-27"" слим плоский 50Гц"
2005;39303;1795;"Телевизор 22-27"" слим плоский 100Гц"
2005;39303;1796;"Телевизор 22-27"" 50Гц др."
2005;39303;1797;"Телевизор 22-27"" 100Гц др."
2005;39303;1798;"29"" 50Гц"
2005;39303;1799;"29"" 100Гц"
2005;39303;1800;"29"" плоский 50Гц"
2005;39303;1801;"29"" плоский 100Гц"
2005;39303;1802;"29"" слим, плоский 50Гц"
2005;39303;1803;"29"" слим, плоский 100Гц"
2005;39303;1804;"29"" 50Гц другие"
2005;39303;1805;"29"" 100Гц другие"
2006;39304;1806;"29"" 50Гц"
2006;39304;1807;"29"" 100Гц"
2006;39304;1808;"29"" плоский 50Гц"
2006;39304;1809;"29"" плоский 100Гц"
2006;39304;1810;"29"" слим, плоский 50Гц"
2006;39304;1811;"29"" слим, плоский 100Гц"
2006;39304;1812;"29"" 50Гц другие"
2006;39304;1813;"29"" 100Гц другие"
2008;39305;1814;"до 20"""
2009;39306;1815;"20""-21"""
2010;39307;1816;"22""-25"""
2010;39307;1817;"29"""
2011;39308;1818;"32"""
2011;39308;1819;"33""-39"""
2011;39308;1820;"40""-45"""
2011;39308;1821;"46""-49"""
2011;39308;1822;"от 50"""
2012;39309;1823;"Другие"
2012;39309;1824;"32""-37"""
2012;39309;1825;"42""-49"""
2012;39309;1826;"50""-59"""
2012;39309;1827;"от 60"""
2012;39309;1828;"Другие"
2013;39310;1829;"Менее 20"""
2013;39310;1830;"Менее 20"" стерео"
2013;39310;1831;"Менее 20"" плоский"
2013;39310;1832;"Менее 20"" плоский, стерео"
2013;39310;1833;"20-21"""
2013;39310;1834;"20-21"" стерео"
2013;39310;1835;"20-21"" плоский"
2013;39310;1836;"20-21"" плоский, стерео"
2013;39310;1837;"20-21"" слим, плоский"
2013;39310;1838;"20-21"" слим, плоский, стерео"
2013;39310;1839;"Моноблок 22-27"" 50Гц"
2013;39310;1840;"Моноблок 22-27"" 100Гц"
2013;39310;1841;"Моноблок 22-27"" плоский 50Гц"
2013;39310;1842;"Моноблок 22-27"" плоский 100Гц"
2013;39310;1843;"Моноблок 22-27"" слим плоский 50Гц"
2013;39310;1844;"Моноблок 22-27"" слим плоский 100Гц"
2013;39310;1845;"29"" 50Гц"
2013;39310;1846;"29"" 100Гц"
2013;39310;1847;"29"" плоский 50Гц"
2013;39310;1848;"29"" плоский 100Гц"
2013;39310;1849;"29"" слим, плоский 50Гц"
2013;39310;1850;"29"" слим, плоский 100Гц"
2013;39310;1851;"29"" 50Гц"
2013;39310;1852;"29"" 100Гц"
2013;39310;1853;"29"" плоский 50Гц"
2013;39310;1854;"29"" плоский 100Гц"
2013;39310;1855;"29"" слим, плоский 50Гц"
2013;39310;1856;"29"" слим, плоский 100Гц"
2013;39310;1857;"до 20"""
2013;39310;1858;"20""-21"""
2013;39310;1859;"25"""
2013;39310;1860;"26""-29"""
2013;39310;1861;"32"""
2013;39310;1862;"33""-39"""
2013;39310;1863;"40""-45"""
2013;39310;1864;"46""-49"""
2013;39310;1865;"от 50"""
2015;39311;1866;"Без DIVX"
2015;39311;1867;"С DIVX"
2015;39311;1868;"Blu-Ray/HD-DVD"
2016;39312;1869;"DVD рекордер"
2016;39312;1870;"DVD рекордер с HDD"
2016;39312;1871;"Комби рекордер DVD+VHS с HDD"
2016;39312;1872;"Комби рекордер DVD+VHS с HDD"
2016;39312;1873;"DVD рекордер (прочее)"
2017;39313;1874;"DVD+VHS-плеер"
2017;39313;1875;"Комби рекордер DVD+VHS"
2019;39314;1876;"DVD-плеер c полным караоке"
2019;39314;1877;"DVD рекордер с полным караоке"
2020;39315;1878;"Караоке -диск"
2021;39316;1879;"Портативный DVD-плеер"
2021;39316;1880;"с экраном 5"""
2021;39316;1881;"с экраном 7"""
2021;39316;1882;"с экраном 8"""
2021;39316;1883;"с экраном 9"""
2021;39316;1884;"с экраном 10"""
2021;39316;1885;"с экраном другие"
2021;39316;1886;"друние"
2024;39317;1887;"С полочной акустикой 2.1"
2024;39317;1888;"С полочной акустикой 2.1 Kараоке"
2024;39317;1889;"С полочной акустикой 2.1 USB CARD"
2024;39317;1890;"С полочной акустикой 2.1 Kараоке USB кард-ридер"
2024;39317;1891;"С полочной акустикой 2.1 рекордер"
2024;39317;1892;"С полочной акустикой 2.1 рекордер караоке"
2024;39317;1893;"С полочной акустикой 5.1"
2024;39317;1894;"С полочной акустикой 5.1 караоке"
2024;39317;1895;"С полочной акустикой 5.1 USB кард-ридер"
2024;39317;1896;"С полочной акустикой 5.1 Kараоке USB кард-ридер"
2024;39317;1897;"С полочной акустикой 5.1 рекордер"
2024;39317;1898;"С полочной акустикой 5.1 рекордер караоке"
2024;39317;1899;"С полочной акустикой прочее"
2024;39317;1900;"С напольной акустикой 2.1"
2024;39317;1901;"С напольной акустикой 2.1 Kараоке"
2024;39317;1902;"С напольной акустикой 2.1 DVD (USB кард-ридер)"
2024;39317;1903;"С напольной акустикой 2.1 Kараоке (USB кард-ридер)"
2024;39317;1904;"С напольной акустикой 2.1 рекордер"
2024;39317;1905;"С напольной акустикой 2.1 рекордер караоке"
2024;39317;1906;"С напольной акустикой 5.1"
2024;39317;1907;"С напольной акустикой 5.1 Kараоке"
2024;39317;1908;"С напольной акустикой 5.1 USB кард-ридер"
2024;39317;1909;"С напольной акустикой 5.1 Kараоке USB кард-ридер"
2024;39317;1910;"С напольной акустикой 5.1 рекордер"
2024;39317;1911;"С напольной акустикой 5.1 рекордер караоке"
2024;39317;1912;"С напольной акустикой прочее"
2026;39318;1913;"С MP3"
2026;39318;1914;"С MP3 (USB кард-ридер)"
2026;39318;1915;"С DVD"
2026;39318;1916;"С DVD (USB кард-ридер)"
2026;39318;1917;"С DVD Kараоке"
2026;39318;1918;"Прочее"
2027;39319;1919;"С CD MP3"
2027;39319;1920;"С CD МР3 (USB кард-ридер)"
2027;39319;1921;"С DVD"
2027;39319;1922;"С DVD (USB кард-ридер)"
2027;39319;1923;"Прочее"
2027;39319;1924;"Миди система CD MP3"
2027;39319;1925;"Миди система CD MP3 (USB кард-ридер)"
2027;39319;1926;"Миди система DVD"
2027;39319;1927;"Миди система DVD (USB кард-ридер)"
2027;39319;1928;"Миди система (прочее)"
2028;39320;1929;"С DVD Kараоке"
2028;39320;1930;"С DVD Kараоке USB"
2028;39320;1931;"Миди система DVD Kараоке"
2028;39320;1932;"Миди система DVD Kараоке USB"
2032;39321;1933;"Автомагнитола DVD"
2032;39321;1934;"Автомагнитола DVD+Мон."
2033;39322;1935;"Автомагнитола MP3"
2033;39322;3323;"Автомагнитола DVD"
2033;39322;3324;"Автомагнитола CD"
2034;39323;1936;"Автомагнитола CD"
2034;39323;1937;"Автомедиастанция 2DIN"
2034;39323;1938;"Автомедиастанция 2DIN"
2035;39324;1939;"Автомагнитола кассетная"
2036;39325;1940;"Автомагнитола др."
2036;39325;1941;"Автокомпонент др."
2037;39326;1942;"Автомонитор 5"""
2037;39326;1943;"Автомонитор 7"""
2037;39326;1944;"Автомонитор 8"""
2037;39326;1945;"Автомонитор 9"""
2037;39326;1946;"Автомонитор 10"""
2037;39326;1947;"Автомонитор др."
2037;39326;1948;"Автотелевизор 5"""
2037;39326;1949;"Автотелевизор 7"""
2037;39326;1950;"Автотелевизор 8"""
2037;39326;1951;"Автотелевизор 9"""
2037;39326;1952;"Автотелевизор 10"""
2037;39326;1953;"Автотелевизор др."
2037;39326;1954;"Автомонитор с DVD 5"""
2037;39326;1955;"Автомонитор с DVD 7"""
2037;39326;1956;"Автомонитор с DVD 8"""
2037;39326;1957;"Автомонитор с DVD 9"""
2037;39326;1958;"Автомонитор с DVD 10"""
2037;39326;1959;"Автомонитор с DVD др."
2037;39326;1960;"Автомонитор др."
2039;39327;1961;"Автоусилитель моно"
2039;39327;1962;"Автоусилитель 2-кан."
2039;39327;1963;"Автоусилитель 3-кан."
2039;39327;1964;"Автоусилитель 4-кан."
2039;39327;1965;"Автоусилитель 5-кан."
2039;39327;1966;"Автоусилитель 6-кан."
2039;39327;1967;"Автоусилитель др."
2041;39328;1968;"Автомобильные колонки 10см"
2041;39328;1969;"Автомобильные колонки компонетные 10см"
2042;39329;1970;"Автомобильные колонки 13см"
2042;39329;1971;"Автомобильные колонки компонетные 13см"
2043;39330;1972;"Автомобильные колонки 17см"
2043;39330;1973;"Автомобильные колонки компонетные 17см"
2044;39331;1974;"Автомобильные колонки 6х9"""
2044;39331;1975;"Автомобильные колонки компонетные 6х9"""
2045;39332;1976;"Короб для сабвуфера акт."
2045;39332;1977;"Короб для сабвуфера акт."
2045;39332;1978;"Автосабвуфер 10&quot;"
2045;39332;1979;"Автосабвуфер 12&quot;"
2045;39332;1980;"Автосабвуфер др."
2045;39332;1981;"Автосабвуфер компл. 10&quot;"
2045;39332;1982;"Автосабв компл. 12&quot;"
2045;39332;1983;"Автосабвуфер компл. др."
2047;39333;1984;"MP3 плеер c флэш памятью"
2048;39334;1985;"MP3 плеер с HDD"
2052;39335;1986;"CD плеер"
2057;39336;1987;"с MP3"
2057;39336;1988;"с МР3 USB CARD READER"
2057;39336;1989;"с DVD"
2057;39336;1990;"с DVD/Караоке"
2058;39337;1991;"кассетная"
2058;39337;1992;"кассетная стерео"
2059;39338;1993;"Радиоприёмник"
2060;39339;1994;"Радио с часами"
2060;47824;9157;"FM"
2060;47824;9160;"AM"
2060;47834;9163;"АА"
2060;47834;9166;"ААА"
2060;47834;9169;"Крона"
2062;39340;1995;"Комплект колонок 3.0"
2062;39340;1996;"Комплект колонок 5.0"
2062;39340;1997;"Комплект колонок 6.0"
2062;39340;1998;"Комплект колонок 7.0"
2062;39340;1999;"Комплект колонок 2.1"
2062;39340;2000;"Комплект колонок 5.1"
2062;39340;2001;"Комплект колонок 6.1"
2062;39340;2002;"Комплект колонок 7.1"
2062;39340;2003;"Комплект колонок другой"
2062;39340;2004;"Колонка напольная"
2062;39340;2005;"Колонка центральная"
2062;39340;2006;"Колонка полочные/тыловые"
2062;39340;2007;"Колонка всепогодная"
2062;39340;2008;"Колонка встраиваемая"
2063;39341;2009;"Активный 6"""
2063;39341;2010;"Активный 8"""
2063;39341;2011;"Активный 10"""
2063;39341;2012;"Активный 12"""
2063;39341;2013;"Активный"
2063;39341;2014;"Пассивный 6"""
2063;39341;2015;"Пассивный 8"""
2063;39341;2016;"Пассивный 10"""
2063;39341;2017;"Пассивный 12"""
2063;39341;2018;"Пассивный"
2064;39342;2019;"2 канальный"
2064;39342;2020;"5 канальный"
2064;39342;2021;"6 канальный"
2064;39342;2022;"7 канальный"
2064;39342;2023;"Ресивер"
2064;39342;2024;"Декодер-усилитель"
2064;39342;2025;"Декодер"
2064;39342;2026;"Усилитель интегральный"
2064;39342;2027;"Усилитель предварительный"
2064;39342;2028;"Усилитель мощности"
2065;39343;2029;"Кронштейн для установки акустических систем на стену"
2065;39343;2030;"Стенд для акустических систем"
2067;39344;2031;"PlayStation 2 (PS2)"
2067;39344;2032;"PlayStationPortable"
2067;39344;2033;"Nintendo"
2067;39344;2034;"GameBoy"
2067;39344;2035;"X-Box"
2067;39344;2036;"Игровая Приставка"
2067;39344;2037;"PlayStation 3 (PS3)"
2068;39345;2038;"PlayStation 3 (PS3)"
2068;39345;2039;"PlayStation 2 (PS2)"
2068;39345;2040;"PlayStation Portable (PSP)"
2068;39345;2041;"Компьютерные игры, программы (PC)"
2068;39345;2042;"Nintendo (видеоигры)"
2068;39345;2043;"GameBoy (видеоигры)"
2068;39345;2044;"X-Box (видеоигры)"
2068;39345;2045;"Программа для мобильного телефона"
2068;39345;2046;"MPEG4 (видео CD)"
2068;39345;2047;"Прочие программы"
2070;39346;2048;"Синтезатор"
2070;39346;11107;"Подставка"
2070;49751;11156;"microSD"
2070;49751;11159;"microSDHC"
2070;49751;11162;"SD"
2070;49751;11165;"SDHC"
2070;49753;11170;"32 Гб"
2070;49753;11167;"16 Гб"
2070;49753;11173;"64 Гб"
2070;49756;11174;"32-канальный"
2074;43493;4956;"Наклона"
2074;43493;4957;"Поворота"
2074;43493;4958;"Наклона и поворота"
2074;43493;4959;"Нет"
2074;43495;4960;"Кронштейн для ЖК и плазменных ТВ"
2074;43495;4961;"Кронштейн для традиционных  ТВ"
2074;43495;23546;"Кронштейн для саундбара"
2074;50527;12079;"60 дюймов и более"
2074;50527;12053;"до 19 дюймов"
2074;50527;12055;"20 - 22 дюйма"
2074;50527;12058;"22 - 26 дюймов"
2074;50527;12061;"27 - 29 дюймов"
2074;50527;12064;"32 дюйма"
2074;50527;12067;"37 дюймов"
2074;50527;12070;"40 - 42 дюйма"
2074;50527;12073;"46 - 47 дюймов"
2074;50527;12076;"50 - 55 дюймов"
2074;51232;12799;"75x75"
2074;51232;12802;"100x100"
2074;51232;12805;"200x100"
2074;51232;12808;"200x200"
2074;51232;12811;"300x300"
2074;51232;12814;"400x300"
2074;51232;12817;"400x400"
2074;51232;12820;"600x400"
2074;51232;12823;"800x400"
2074;51232;18296;"200x300"
2074;51232;18302;"400x200"
2074;51232;18308;"600x200"
2074;51232;18314;"800x500"
2074;51232;18320;"800x600"
2076;39350;2061;"Автомобильные колонки др."
2076;39350;2062;"Автомобильные колонки компонетные др."
2076;39350;2063;"Автомобильные колонки др."
2077;39351;2064;"Комплект Ресивер+DVD+Колонки"
2077;39351;2065;"Комплект Ресивер+Колонки"
2077;39351;2066;"Комплект DVD-ресивер+Колонки"
2077;39351;2067;"Комплект Ресивер+DVD"
2077;39351;2068;"Комплект активные колоноки"
2077;39351;2069;"Комплект активные колоноки+DVD"
3002;39357;2078;"Видеокамера miniDV"
3002;39357;2079;"Видеокамера HDD"
3002;39357;2080;"Видеокамера DVD"
3002;39357;2081;"Видеокамера Flash"
3002;40440;3092;"1"
3002;40440;3093;"3"
3002;40440;7292;"2"
3002;40442;3114;"CMOS"
3002;40442;3115;"CCD"
3002;40442;12553;"MOS"
3002;40449;3116;"4:3"
3002;40449;3117;"16:9"
3002;40461;3118;"CF"
3002;40461;3119;"MS"
3002;40461;3120;"SD"
3002;40461;3121;"SDHC"
3002;40461;3322;"microSD"
3002;40461;7449;"microSDHC"
3002;40461;7450;"SDXC"
3002;40461;24710;"microSDXC"
3002;40461;24716;"MS Micro"
3002;40571;3122;"PAL"
3002;40571;3123;"NTSC"
3002;40572;7391;"50 кадров/с"
3002;40572;3124;"10 кадров/с"
3002;40572;3125;"15 кадров/с"
3002;40572;3126;"20 кадров/с"
3002;40572;3127;"25 кадров/с"
3002;40572;3128;"30 кадров/с"
3002;40572;3129;"60 кадров/с"
3002;40578;3130;"Цифровой"
3002;40578;3131;"Оптический"
3002;40578;3132;"Зеркальный"
3002;40579;3133;"Цветной"
3002;40579;3134;"Черно-белый"
3003;39358;2082;"Видеокамера аналоговая"
3005;39359;2083;"Фотоаппарат цифровой"
3005;40597;3135;"CMOS"
3005;40597;3136;"LBCAST"
3005;40597;3137;"Live MOS"
3005;40597;3138;"CCD"
3005;40608;3139;"CF"
3005;40608;3140;"SD"
3005;40608;3141;"MS"
3005;40608;3142;"xD"
3005;40608;3568;"SDHC"
3005;40608;5644;"microSD"
3005;40608;5645;"microSDHC"
3005;40660;3153;"Электронный"
3005;40660;3154;"Зеркальный"
3005;40660;3155;"Оптический"
3005;40791;3150;"1"
3005;40791;3151;"2"
3005;40791;3152;"3"
3005;40794;3156;"Встроенный аккумулятор"
3005;40794;3157;"Съемный аккумулятор"
3005;40794;3158;"Батарейки"
3006;39360;2084;"Фотоаппарат зеркальный"
3006;40710;3309;"CMOS"
3006;40710;3310;"LBCAST"
3006;40710;3311;"Live MOS"
3006;40710;3312;"CCD"
3006;40713;3147;"16:9"
3006;40713;3148;"4:3"
3006;40713;3149;"3:2"
3006;40716;3143;"xD"
3006;40716;3144;"MS"
3006;40716;3145;"CF"
3006;40716;3146;"SD"
3006;40716;14645;"SDHC"
3006;40716;14648;"SDXC"
