id;
71087739;0.0500000
71087751;0.5833333
71087761;0.0000000
71087762;0.0000000
71087763;0.0000000
71087764;0.0000000
71087765;0.0000000
71087782;0.4333333
71087786;0.2166667
71087787;0.2000000
71087788;0.0833333
71087740;0.1000000
71087759;0.0000000
71087760;0.0000000
71087771;0.4833333
71087772;0.2000000
71087773;0.0000000
71087774;0.0000000
71087775;0.0000000
71087776;0.0000000
71087779;0.0000000
71087780;0.0166667
71087781;0.0166667
71087784;0.0000000
71087785;0.0000000
71087790;0.0000000
71087792;0.0166667
71087801;0.0000000
71087804;0.0166667
71087770;0.0000000
71087795;0.0000000
71087821;0.8500000
71087822;0.0000000
71087797;0.0000000
71087798;0.0000000
71087815;0.0000000
71087817;0.0000000
71087831;0.0500000
71087832;0.0000000
74717049;0.9500000
71087808;0.6000000
71087818;0.2333333
71087820;0.0333333
71087851;0.0000000
71087852;0.1166667
71087853;0.1833333
71087854;0.0166667
71087809;0.0166667
71087810;0.1166667
71087861;0.1666667
71087862;0.0666667
71087863;0.0000000
71087864;0.2166667
71087865;0.1666667
71087855;0.0166667
71087856;0.0000000
71087857;0.0166667
71087858;0.0333333
71087860;0.0166667
71087871;0.0166667
71087870;0.2000000
71087872;0.0166667
71087873;0.0000000
71087874;0.4333333
71087900;0.0000000
71087840;0.0000000
71087849;0.3666667
71087850;0.6333333
71087883;0.3500000
71087884;0.2000000
71087893;0.7166667
71087894;0.0000000
71087897;0.0000000
71087886;0.0000000
71087889;0.0000000
71087911;0.0000000
71087923;0.0000000
71087924;0.0000000
71087927;0.7833333
71087928;0.0000000
71087930;0.0333333
71087931;0.0000000
71087951;0.0833333
71087953;0.0500000
71087954;0.0500000
71087955;0.0333333
71087956;0.1500000
71087957;0.0000000
71087933;0.3666667
71087935;0.1833333
71087936;0.5166667
71087937;0.6166667
71087939;0.5666667
71087940;0.5000000
71087943;0.0000000
71087944;0.0000000
71087959;0.0000000
71087960;0.0000000
71087982;0.0000000
71087992;0.0000000
71087993;0.0000000
71087995;0.0000000
71088001;0.0000000
71087919;0.0500000
71087945;0.2166667
71087946;0.0000000
71087947;0.0000000
71087948;0.2500000
71087949;0.1833333
71087997;0.0000000
71087998;0.1333333
71087999;0.0000000
71088002;0.0000000
71088003;0.0000000
71088015;0.0500000
71088018;0.0000000
71088019;0.0166667
71088021;0.0166667
71088025;1.0000000
71088026;0.0500000
71088027;0.1333333
71088028;0.8833333
71088029;0.4333333
71088030;0.4000000
71088041;0.0000000
71088051;0.6833333
71088057;0.0000000
71088062;0.0000000
71088097;0.0000000
71088098;0.0000000
71088096;0.2333333
71088010;0.0000000
71088095;0.0000000
71088093;0.0000000
71088091;0.0000000
71088092;0.0000000
71088060;0.0000000
71088059;0.0000000
71088112;0.0000000
71088113;0.0500000
71088114;0.0500000
71088050;0.0000000
71088100;0.9000000
71088103;0.1333333
71088116;0.0333333
71088117;0.0166667
71088118;0.0833333
71088119;0.0666667
71088120;0.0000000
71088148;0.0166667
71088155;0.4666667
71088156;0.0166667
71088157;0.0000000
71088158;0.2666667
71088159;0.1833333
71088160;0.0500000
71088171;0.0000000
71088172;0.2000000
71088173;0.3333333
71088174;0.7333333
71088175;0.1666667
71088178;0.0000000
71088105;0.0000000
71088106;0.0000000
71088107;0.0166667
71088108;0.2833333
71088109;0.0333333
71088110;0.0833333
71088184;0.0166667
71088191;0.1833333
71088166;0.0000000
71088170;0.0000000
71088180;0.0166667
71088193;0.1666667
71088196;0.0000000
71088198;0.0000000
71088199;0.0000000
71088201;0.0000000
71088203;0.0166667
71088204;0.0166667
71088205;0.0000000
71088207;0.0000000
71088213;0.0000000
71088221;0.8666667
71088209;1.0000000
71088210;0.0166667
71088219;0.0000000
71088220;0.0000000
71088228;0.0000000
71088232;0.0000000
71088233;0.0000000
71088234;0.0000000
71088242;0.0000000
71088251;0.0166667
71088253;0.0000000
71088254;0.0000000
71088255;0.0000000
71088256;0.0166667
71088257;0.0000000
71088258;0.0000000
71088262;0.0000000
71088268;0.0000000
71088270;0.0000000
71088272;0.0833333
71088317;0.2333333
71088318;0.1666667
71088274;0.0833333
71088275;0.0333333
71088276;0.1166667
71088277;0.1333333
71088278;0.1000000
71088279;0.0666667
71088280;0.0500000
71088282;0.0000000
71088286;0.0000000
71088289;0.0000000
71088290;0.0166667
71088291;0.0000000
71088292;0.0000000
71088293;0.0000000
71088295;0.0166667
71088296;0.1500000
71088297;0.1500000
71088298;0.1833333
71088299;0.0500000
71088300;0.0166667
71088306;0.0000000
71088311;0.0166667
71088312;0.0333333
71088313;0.1500000
71088314;0.0166667
71088315;0.0166667
71088316;0.1333333
71088319;0.0666667
71088320;0.1500000
71088240;0.0000000
71088307;0.0000000
71088324;0.0833333
71088325;0.0000000
71088333;0.0000000
71088334;0.0000000
71088337;0.0000000
71088338;0.0000000
71088340;0.0000000
71088341;0.0000000
71088342;0.0000000
71088343;0.0000000
71088347;0.0000000
71088368;0.0166667
71088369;0.0000000
71088370;0.0000000
71088371;0.0166667
71088372;0.0333333
71088373;0.0333333
71088374;0.0500000
71088375;0.1833333
71088376;0.0000000
71088377;0.1833333
71088379;0.0166667
71088380;0.0500000
71088248;0.0000000
71088249;0.0333333
71088250;0.0166667
71088391;0.0500000
71088384;0.0000000
71088385;0.0166667
71088388;0.9666667
71088389;0.0000000
71088390;0.1000000
71088401;0.5000000
71088411;0.9166667
71088309;0.0000000
71088421;0.9666667
71088422;0.0000000
71088413;1.0000000
71088414;0.0666667
71088416;0.0166667
71088393;0.8500000
71088394;0.1000000
71088395;0.1666667
71088397;0.0000000
71088399;0.0000000
71088410;0.1333333
71088425;0.0000000
71088426;0.0166667
71088427;0.6666667
71088428;0.9000000
71088432;0.4000000
71088433;0.7666667
71088441;0.0000000
71088435;0.0000000
71088436;0.0000000
71088438;0.1166667
71088439;0.0000000
71088440;0.0333333
71088475;0.0000000
71088471;0.1333333
71088472;0.0166667
71088473;0.0666667
71088474;0.0000000
71088462;0.7166667
71088417;0.0000000
71088463;0.7500000
71088477;0.0000000
71088478;0.0000000
71088479;0.6833333
71088480;0.0333333
71088483;0.0500000
71088484;0.1333333
71088485;0.1333333
71088486;0.0833333
71088491;0.3666667
71088492;0.0000000
71088509;0.0166667
71088487;0.9833333
71088490;0.3500000
71088510;0.0000000
71088489;0.0333333
71088466;1.0000000
71088517;0.0000000
71088518;0.0000000
71088520;0.1833333
71088521;0.0000000
71088522;0.0000000
71088523;0.0333333
71088525;0.2000000
71088455;0.0000000
71088456;0.0000000
71088458;0.0166667
71088459;0.0333333
71088493;0.0000000
71088494;0.0000000
71088496;0.0000000
71088497;0.0000000
71088527;0.0000000
71088533;0.0000000
71088536;0.0000000
71088538;0.0000000
71088539;0.1500000
71088540;0.0000000
71088543;0.0000000
71088546;0.0500000
71088549;0.0166667
71088550;0.0000000
71088561;0.0166667
71088562;0.0166667
71088563;0.0000000
71088564;0.0166667
71088565;0.0333333
71088566;0.0333333
71088567;0.0000000
71088568;0.0333333
71088573;0.3000000
71088574;0.2500000
71088575;0.2166667
71088576;0.7000000
71088577;0.1666667
71088580;0.0333333
71088581;0.0166667
71088582;0.0000000
71088583;0.0500000
71088569;0.0500000
71088579;0.1666667
71088570;0.1166667
71088571;0.0500000
71088572;0.0500000
71088578;0.7166667
71088529;0.0000000
71088468;0.1000000
71088470;0.0000000
71088601;0.0000000
71088602;0.0000000
71088613;0.0000000
71088614;0.0000000
71088617;0.0000000
71088619;0.0000000
71088620;0.0000000
71088621;0.0000000
71088622;0.0000000
71088603;0.9833333
71088589;0.0000000
71088590;0.0000000
71088604;0.9000000
71088635;0.0000000
71088640;0.0000000
71088642;0.0000000
71088651;0.0333333
71088652;0.0000000
71088656;0.7000000
71088598;0.0000000
71088657;0.0000000
71088658;0.9666667
71088660;0.0166667
71088626;1.0000000
71088627;1.0000000
71088628;1.0000000
71088629;0.0000000
71088630;0.0333333
71088645;0.0000000
71088662;0.0000000
71088664;0.0000000
71088665;0.1666667
71088672;0.0000000
71088673;0.3000000
71088674;0.3666667
71088677;0.0000000
71088678;0.2000000
71088681;0.1000000
71088683;0.1500000
71088684;0.1666667
71088685;0.2166667
71088686;0.7666667
71088687;0.3000000
71088688;0.1333333
71088689;0.0333333
71088690;0.1500000
71088691;0.3166667
71088692;0.6000000
71088693;0.1666667
71088694;0.6166667
71088695;0.8166667
71088696;0.8666667
71088606;0.0000000
71088670;0.0000000
71088697;0.0833333
71088698;0.4000000
71088701;0.4166667
71088648;0.0166667
71088649;0.0166667
71088679;0.0500000
71088680;0.0333333
71088699;0.3666667
71088700;0.0166667
71088702;0.7833333
71088703;0.0833333
71088704;0.0000000
71088711;0.3166667
71088721;0.2500000
71088712;0.0666667
71088713;0.0333333
71088714;0.0500000
71088715;0.0000000
71088718;0.0166667
71088650;0.4000000
71088731;0.5000000
71088732;0.3500000
71088706;0.0000000
71088719;0.7833333
71088724;0.1166667
71088725;0.1333333
71088726;0.0333333
71088733;0.4833333
71088734;0.0000000
71088736;0.4666667
71088737;0.4666667
71088738;0.6833333
71088739;0.6500000
71088740;0.5166667
71088741;0.5000000
71088742;0.4666667
71088743;0.2666667
71088744;0.4500000
71088745;0.7500000
71088746;0.7833333
71088747;0.4666667
71088748;0.6666667
71088749;0.0666667
71088753;0.6833333
71088752;0.7500000
71088754;0.0333333
71088761;0.0500000
71088765;0.0000000
71088755;0.2000000
71088756;0.5666667
71088727;0.2500000
71088728;0.0833333
71088729;0.0000000
71088730;0.0333333
71088782;0.0000000
71088786;0.0000000
71088787;0.0166667
71088789;0.0000000
71088790;0.0000000
71088801;0.0333333
71088802;0.1000000
71088803;0.0000000
71088804;0.0000000
71088806;0.0833333
71088811;0.0166667
71088757;0.0000000
71088759;0.0000000
71088760;0.0000000
71088794;0.0000000
71088796;0.0000000
71088797;0.0000000
71088798;0.0500000
71088799;0.1500000
71088800;0.3166667
71088805;0.0000000
71088818;0.0000000
71088825;0.0000000
71088831;0.2666667
71088807;0.0166667
71088772;0.0000000
71088773;0.2833333
71088774;0.0000000
71088776;0.0000000
71088777;0.0000000
71088809;0.8333333
71088810;0.4666667
71088834;0.0000000
71088851;0.3333333
71088852;0.0000000
71088853;0.5166667
71088854;0.0000000
71088855;0.6666667
71088856;0.6666667
71088859;0.0000000
71088868;0.8833333
71088778;0.0000000
71088779;0.0000000
71088848;0.0000000
71088849;0.0000000
71088860;0.0000000
71088869;0.6333333
71088870;0.4666667
71088871;0.6333333
71088872;0.8166667
71088873;0.2166667
71088874;0.3000000
71088875;0.3166667
71088876;0.5166667
71088877;0.6166667
71088878;0.7000000
71088891;0.0000000
71088892;0.0000000
71088901;0.9166667
71088919;0.0000000
71088911;0.0000000
71088916;0.0000000
71088918;0.0833333
71088921;0.0166667
71088930;0.2000000
71088937;0.7666667
71088941;0.1833333
71088942;0.7000000
71088943;0.6833333
71088944;0.0666667
71088945;0.0500000
71088946;0.1000000
71088947;0.1833333
71088948;0.1500000
71088949;0.1666667
71088950;0.1666667
71088896;0.0166667
71088897;0.0000000
71088903;0.7000000
71088904;0.0000000
71088940;0.0500000
71088961;0.0166667
71088962;0.0333333
71085039;0.3333333
71088839;0.0000000
71088898;0.0500000
71088899;0.0000000
71088900;0.0000000
71088905;0.0000000
71088952;0.0333333
71088953;0.0000000
71088964;0.0000000
71088966;0.0000000
71088969;0.0000000
71088971;0.2166667
71088973;0.1500000
71088974;0.1666667
71088975;0.2166667
71088976;0.3333333
71088992;0.0000000
71089002;0.0000000
71089003;0.0000000
71089012;0.0000000
71089013;0.0000000
71089014;0.0000000
71089015;0.0000000
71089006;0.0666667
71088909;0.0000000
71088993;0.0000000
71088994;0.0000000
71088995;0.0166667
71089007;0.0000000
71089008;0.0000000
71089009;0.1500000
71089010;0.0000000
71088910;0.0000000
71088987;0.9833333
71088988;0.9333333
71088990;0.9333333
71089024;0.0000000
71089034;0.0000000
71089035;0.0000000
71088979;0.0000000
71089037;0.0000000
71089027;0.3666667
71089028;0.4333333
71089029;0.4666667
71089044;0.0000000
71089054;0.0833333
71089055;0.4500000
71089056;0.4333333
71089057;0.8000000
71089058;0.9000000
71089063;0.0000000
71089068;0.0000000
71088980;0.4500000
71089038;0.0000000
71089039;0.0500000
71089040;0.2333333
71089075;0.8333333
71089076;0.0166667
71089091;0.0833333
71089111;0.1166667
71089046;0.0000000
71089047;0.1166667
71089145;0.0000000
71089146;0.0166667
71088996;0.3500000
71089050;0.0000000
71089079;0.3666667
71089080;0.0333333
71089092;0.0000000
71089105;0.0000000
71089106;0.3000000
71089108;0.2166667
71089110;0.0166667
71089113;0.2166667
71089115;0.5833333
71089120;0.8000000
71089121;0.0000000
71089124;0.0000000
71089132;0.1500000
71089147;0.7833333
71089151;0.0000000
71089161;0.0000000
71089162;0.0333333
71089163;0.6833333
71089169;0.8166667
71089171;0.0500000
71089136;0.0000000
71089192;0.0000000
71089129;0.0000000
71089191;0.1333333
71089182;0.0000000
71089095;0.0000000
71089096;0.0000000
71089097;0.0000000
71089098;0.0000000
71089099;0.0000000
71089130;0.0000000
71089133;0.0000000
71089137;0.0500000
71089148;0.7333333
71089201;0.0166667
71089202;0.0333333
71089140;0.0000000
71089149;0.0000000
71089150;0.9333333
71089216;0.0000000
71089218;0.0000000
71089219;0.4000000
71089220;0.0000000
71089221;0.7333333
71089222;0.0000000
71089223;0.0166667
71089231;0.1666667
71089232;0.0666667
71089233;0.0000000
71089234;0.9166667
71089235;0.9166667
71089236;0.8500000
71089239;0.0000000
71089240;0.1833333
71089241;0.3666667
71089242;0.2500000
71089243;0.4666667
71089245;0.1500000
71089246;0.9000000
71089247;0.1000000
71089250;0.8833333
71089252;0.0333333
71089261;0.3833333
71089262;0.0833333
71089194;0.3500000
71089195;0.0500000
71089196;0.0000000
71089197;0.3166667
71089198;0.1166667
71089199;0.0000000
71089321;0.0000000
71089320;0.0166667
71089336;0.9833333
71089266;0.2500000
71089316;0.0000000
71089317;0.6166667
71089337;0.0166667
71089338;0.0833333
71089339;0.0000000
71089351;0.6000000
71089352;0.0500000
71089362;0.0833333
71089363;0.1000000
71089364;0.1000000
71089365;0.0500000
71089366;0.0333333
71089368;0.5166667
71089369;0.0166667
71089381;0.0000000
71089382;0.0166667
71089334;0.0000000
71089378;0.0166667
71089386;0.0000000
71089340;0.4666667
71089344;0.0333333
71089346;0.0000000
71089376;0.0000000
71089377;0.0166667
71089370;0.0000000
71089431;0.2000000
71089207;0.0333333
71089397;0.0166667
71089406;0.5500000
71089407;0.4500000
71089408;0.5833333
71089409;0.6666667
71089208;0.0000000
71089209;0.0166667
71089394;0.9666667
71089426;0.1333333
71089429;0.0000000
71089432;0.9833333
71089433;0.9666667
71089461;0.0000000
71089415;0.0166667
71089301;0.0000000
71089302;0.0000000
71089315;0.0333333
71089462;0.0500000
71089398;0.0333333
71089399;0.3500000
71089400;0.0500000
71089465;0.0333333
71089466;0.0500000
71089467;0.1833333
71089416;0.9500000
71089417;0.0000000
71089418;0.0000000
71089472;0.1000000
71089473;0.1333333
71089474;0.2500000
71089475;0.1000000
71089478;0.0666667
71089480;0.0000000
71089481;0.0000000
71089485;0.0000000
71089491;0.0333333
71089492;0.0833333
71089419;0.0000000
71089486;0.5333333
71089353;0.0000000
71089356;0.0000000
71089358;0.4000000
71089359;0.1666667
71089323;0.2333333
71089324;0.5000000
71089327;0.6000000
71089328;0.6333333
71089493;0.0000000
71089521;0.2000000
71089522;0.0000000
71089444;0.9833333
71089445;0.9666667
71089494;0.4833333
71089495;0.0000000
71089496;0.0000000
71089420;0.6500000
71089542;0.0000000
71089651;0.0000000
71089652;0.0000000
71089655;0.0333333
71089656;0.0166667
71089449;0.0166667
71089612;0.0333333
71089569;0.0166667
71089554;0.0000000
71089556;0.0166667
71089558;0.0000000
71089560;0.0000000
71089601;0.0166667
71089435;0.3333333
71089604;0.5333333
71089605;0.6666667
71089606;0.4000000
71089663;0.0166667
71089664;0.0166667
71089665;0.1333333
71089666;0.0833333
71089667;0.0666667
71089668;0.0666667
71089669;0.1166667
71089670;0.0333333
71089671;0.0500000
71089450;0.2500000
71089532;0.0333333
71089568;0.0166667
71089595;0.5666667
71089589;0.0166667
71089590;0.0333333
71089514;0.0000000
71089515;0.0000000
71089518;0.0000000
71089681;0.0000000
71089535;0.0000000
71089682;0.0000000
71089683;0.0000000
71089696;0.5000000
71089503;0.0166667
71089505;0.0000000
71089527;0.0000000
71089686;0.0000000
71089689;0.0166667
71089720;0.0000000
71089721;0.0000000
71089529;0.6666667
71089711;0.0333333
71089741;0.1333333
71089732;0.0000000
71089733;0.6833333
71089734;0.0000000
71089735;0.0000000
71089736;0.4166667
71089751;0.0333333
71089752;0.0000000
71089753;0.0000000
71089754;0.0000000
71089755;0.0000000
71089756;0.0000000
71089757;0.0000000
71089758;0.0166667
71089769;0.0000000
71089776;0.7333333
71089778;0.1666667
71089702;0.0000000
71089706;0.0000000
71089725;0.0000000
71089779;0.0000000
71089618;0.0500000
71089673;0.0500000
71089674;0.0166667
71089675;0.0000000
71089678;0.0166667
71089679;0.2500000
71089697;0.0500000
71089728;0.0000000
71089731;0.0000000
71089729;0.0000000
71089730;0.0000000
71089792;0.0000000
71089793;0.0000000
71089794;0.0000000
71089677;0.1166667
71089795;0.6000000
71089796;0.1833333
71089530;0.0333333
71089620;0.0000000
71089680;0.1666667
71089802;0.6000000
71089803;0.9166667
71089811;0.1000000
71089812;0.0166667
71089813;0.1000000
71089707;0.0000000
71089814;0.1333333
71089798;0.0000000
71089862;0.0000000
71089856;0.0000000
71089822;0.7500000
71089857;0.5000000
71089877;0.0000000
71089867;0.0000000
71089784;0.0000000
71089805;0.2000000
71089824;0.0000000
71089882;0.0333333
71089883;0.0000000
71089884;0.0166667
71089885;0.2000000
71089886;0.4500000
71089887;0.1000000
71089888;0.0333333
71089891;0.1000000
71089892;0.0666667
71089951;0.0000000
71089785;0.0000000
71089806;0.0000000
71089924;0.0000000
71089825;0.0333333
71089978;0.0000000
71089980;0.0000000
71090023;0.1666667
71090024;0.1333333
71090026;0.1833333
71090028;0.0000000
71090042;0.0000000
71089880;0.0000000
71089684;0.0000000
71089917;0.0000000
71089935;0.0000000
71090020;0.0000000
71090043;0.6000000
71090049;0.0666667
71090050;0.0000000
71089787;0.0166667
71089788;0.0000000
71089789;0.0166667
71089906;0.0000000
71089907;0.0000000
71089918;0.1166667
71089932;0.0000000
71089949;0.0000000
71089956;0.0000000
71089960;0.0000000
71089971;0.0000000
71090045;0.5166667
71090051;0.0500000
71090071;0.4500000
71090081;0.4166667
71090082;0.2666667
71090083;0.0000000
71090084;0.4666667
71090085;0.2166667
71090086;0.0000000
71090087;0.0833333
71090088;0.0000000
71090090;0.0833333
71089626;0.9833333
71089627;0.9833333
71089628;0.9666667
71089629;0.9500000
71089630;0.9666667
71089691;0.4666667
71089692;0.5666667
71089693;0.5833333
71089694;0.5833333
71089695;0.6333333
71090035;0.6666667
71090101;0.0333333
71090078;0.2000000
71090039;0.0000000
71090040;0.0000000
71090115;0.0000000
71090161;0.0000000
71089810;0.0000000
71090064;0.0000000
71090073;0.0000000
71090074;0.1166667
71090122;0.0166667
71090124;0.0000000
71090126;0.0000000
71090127;0.0000000
71090128;0.0166667
71090129;0.0000000
71090130;0.0166667
71090131;0.0000000
71090132;0.0166667
71090155;0.0000000
71090156;0.0000000
71090066;0.5000000
71089895;0.3833333
71090163;0.0000000
71089943;0.0000000
71089944;0.0166667
71090117;1.0000000
71090116;0.0000000
71089974;0.0000000
71089975;0.0000000
71090180;0.9000000
71090221;0.8333333
71090222;0.0333333
71090223;0.3333333
71090224;0.0000000
71090225;0.1166667
71090070;0.0000000
71090134;0.0000000
71090135;0.0000000
71090138;0.0166667
71090139;0.0000000
71090199;0.0000000
71090220;0.0000000
71090053;0.2833333
71090244;0.0000000
71090274;0.7000000
71090277;0.0166667
74811620;1.0000000
74811621;1.0000000
74811622;1.0000000
71090291;0.0000000
71090292;0.0000000
71090293;0.0000000
71090294;0.0333333
71090295;0.0666667
71090296;0.0500000
71090299;0.0000000
71090300;0.0166667
71090068;0.0000000
71090099;0.1166667
71090100;0.0166667
71090136;0.0000000
71090137;0.0000000
71090261;0.0500000
71089379;0.1500000
71090257;0.0333333
71090258;0.0000000
71090259;0.0166667
71090312;0.0833333
71090313;0.0000000
71090314;0.1000000
71090284;0.0500000
71090325;0.0000000
71090327;0.0000000
71090272;0.0000000
71089899;0.0000000
71090305;0.0000000
71090285;1.0000000
71090237;0.0000000
71090286;0.1833333
71090319;0.0000000
71090320;0.0000000
71090341;0.5833333
71090342;0.5333333
71090345;0.0833333
71090346;0.0666667
71090347;0.0500000
71090348;0.5666667
71090250;0.2333333
71090336;0.0000000
71090337;0.0000000
71090353;0.7833333
71090338;0.0000000
71090339;0.0000000
71090351;0.0000000
71090356;0.0000000
71090355;0.0000000
71090389;0.0000000
71090360;0.0000000
71090367;0.0166667
71090372;0.0000000
71090381;0.0000000
71090390;0.0000000
71090391;0.0000000
71090392;0.0000000
71090369;0.0000000
71090393;0.4000000
71090404;0.0000000
71090405;0.8666667
71090406;0.2333333
71090412;0.0166667
71090413;0.0000000
71090407;0.0000000
71090056;0.0166667
71090057;0.0000000
74114129;0.9666667
74114130;0.9666667
74114131;0.9666667
74114132;0.9666667
74114133;0.9666667
74114134;0.9666667
71090422;0.0833333
71090358;0.0500000
71090370;0.0000000
71090374;0.0166667
71090375;0.0000000
71090376;0.0000000
71090377;0.0166667
71090379;0.0000000
71090410;0.2666667
71090421;0.0166667
71090400;0.0166667
71090415;0.0000000
71090416;0.0000000
71090417;0.0000000
71090419;0.0000000
71090420;0.0000000
71090451;0.0000000
71090442;0.0833333
71090443;0.0000000
71090446;0.0000000
71090447;0.0000000
71090424;0.0000000
71090437;0.0000000
71090449;0.0000000
71090426;0.0166667
71090427;0.0166667
71090430;0.0000000
71090482;0.0000000
71090487;0.0166667
71090488;0.0000000
71090489;0.0000000
71090490;0.0000000
71090522;0.0000000
71090523;0.0333333
71090525;0.0166667
71090460;0.0000000
71090507;0.0000000
71090508;0.0000000
71090509;0.0166667
71090505;0.0000000
71090503;0.0000000
71090506;0.0000000
71090510;0.0000000
71090556;0.0000000
71090557;0.0000000
71090545;0.0000000
71090512;0.0000000
71090548;0.0166667
71090514;0.0000000
71090515;0.0000000
71090517;0.0333333
71090519;0.0166667
71090597;0.0000000
71090641;0.0000000
71090642;0.0000000
71090632;0.0000000
71090636;0.0000000
71090638;0.0000000
71090639;0.0000000
71090563;0.0166667
71090640;0.3666667
71090484;0.0166667
71090652;0.5166667
71090625;0.0166667
71090682;0.0000000
71090569;0.0166667
71090645;0.0000000
71090694;0.0000000
71090570;0.0000000
71090672;0.0000000
71090674;0.0000000
71090675;0.0000000
71090686;0.0000000
71090646;0.0000000
71090681;0.0000000
71090684;0.7833333
71090685;0.4666667
71090699;0.4333333
71090707;0.1333333
71090717;0.5833333
71090469;0.0000000
71090726;0.0000000
71090727;0.1833333
71090683;0.6000000
71090720;0.9666667
71090741;0.0000000
71090743;0.0666667
71090744;0.2333333
71090738;0.0000000
71090759;0.0166667
71090773;0.0000000
71090729;0.1500000
71090787;0.0000000
71090790;0.0000000
71090793;0.0000000
71090688;0.0000000
71090703;0.0166667
71090704;0.0000000
71090705;0.0333333
71090706;0.0000000
71090708;0.0000000
71090723;0.6500000
71090724;0.0000000
71090725;0.0333333
71090827;0.4000000
71090828;0.3333333
71090829;0.2833333
71090830;0.0166667
71090881;0.1166667
71090887;0.0333333
71090888;0.0833333
71090889;0.2333333
71090892;0.0500000
71090893;0.2166667
71090745;0.9000000
71090746;0.8833333
71090807;0.3500000
71090817;0.3000000
71090818;0.3000000
71090819;0.2333333
71090820;0.2166667
71090822;0.0000000
71090823;0.0166667
71090878;0.0166667
71090879;0.0000000
71090972;0.0000000
71090795;0.0000000
71090796;0.0000000
71090797;0.0000000
71090798;0.0000000
71090913;0.0000000
71090924;0.0166667
71090926;0.0000000
71090930;0.0000000
71090934;0.0000000
71090942;0.0000000
71090961;0.0000000
71090966;0.0000000
71091002;0.0000000
71090733;0.0000000
71090880;0.7666667
71090896;0.3833333
71090957;0.0000000
71090958;0.0000000
71090971;0.8000000
71090976;0.0000000
71090977;0.0000000
71090978;0.0000000
71090979;0.0000000
71090980;0.6833333
71090982;0.0000000
71090993;0.3166667
71090994;0.2500000
71090995;0.0000000
71091011;0.0500000
71091014;0.5166667
71091015;0.4166667
71091016;0.4500000
71091022;0.5666667
71091023;0.9333333
71091024;0.6000000
71091025;0.8666667
71091026;0.9333333
71091027;0.9000000
71091028;0.8833333
71091032;0.0000000
71090897;0.4166667
71090898;0.6833333
71090899;0.8666667
71090900;0.8000000
71090999;0.0000000
71091000;0.5500000
71091003;0.0000000
71091004;0.0166667
71091012;0.0166667
71091013;0.9000000
71091029;0.7500000
71091031;0.0000000
71090775;0.0000000
71090776;0.0000000
71091041;1.0000000
71091042;1.0000000
71091020;0.0000000
71091033;0.8666667
71091010;0.0500000
71091053;0.9000000
71091046;0.0000000
71091047;0.0000000
71091036;0.3666667
71091056;0.0166667
71091057;0.0500000
71091058;0.0000000
71091048;0.0000000
71091050;0.3333333
71091061;0.0000000
71091064;0.0000000
71091066;0.0000000
71091059;0.0000000
71091081;0.0166667
71091083;0.6833333
71091085;0.0333333
71091095;0.0000000
71091091;0.1500000
71091093;0.2166667
71091094;0.0833333
71091098;0.0000000
71091076;0.0000000
71091077;0.0000000
71091106;0.0500000
71091114;0.8166667
71091134;0.5666667
71091139;0.3166667
71091068;0.0000000
71091069;0.0000000
71091107;0.0333333
71091108;0.0000000
71091110;0.0000000
71091078;0.0000000
71091080;0.0000000
71091103;0.0000000
71091124;0.2166667
71091126;0.1500000
71091127;0.0166667
71091129;0.0000000
71091130;0.5833333
71091161;0.0666667
71091162;0.3833333
71091164;0.1500000
71091117;0.2000000
71091118;0.0000000
71091119;0.2500000
71091120;0.1500000
71091125;0.0000000
71091128;0.0000000
71091140;0.0000000
71091141;0.1166667
71091147;0.0000000
71091149;0.0000000
71091154;0.0166667
71091182;0.0000000
71091169;0.5166667
71091156;0.0000000
71091165;0.1333333
71091166;0.1000000
71091167;0.1333333
71091168;0.8833333
71091180;0.0000000
71091181;0.5666667
71091183;0.4333333
71091195;0.8666667
71091160;0.0000000
71091191;0.0333333
71091192;0.7333333
71091193;0.3500000
71091194;0.1333333
71091196;0.0000000
71091197;0.0000000
71091198;0.0833333
71091199;0.0000000
71091201;0.0000000
71091206;0.0000000
71091186;0.2166667
71091241;0.0000000
71091248;0.0000000
71091188;0.0000000
71091249;0.0333333
71091250;0.0000000
71091252;0.0166667
71091254;0.0000000
71091240;0.3666667
71091261;0.3500000
71091262;0.8166667
71091255;0.0166667
71091258;0.0000000
71091260;0.2166667
71091281;0.1000000
71091290;0.1166667
71091291;0.0166667
71091295;0.0000000
71091299;0.0000000
71091280;0.0000000
71091315;0.8500000
71091313;0.0000000
71091312;0.0000000
71091263;0.2666667
71091272;0.0166667
71091273;0.6500000
71091274;0.0000000
71091275;0.2500000
71091276;0.3333333
71091277;0.0333333
71091278;0.5166667
71091327;0.0000000
71091328;0.0000000
71091330;0.0000000
71091331;0.0000000
71091332;0.0666667
71091333;0.2500000
71091334;0.1000000
71091335;0.1333333
71091336;0.4500000
71091339;0.0000000
71091340;0.0000000
71091346;0.4500000
71091347;0.0000000
71091348;0.2666667
71091351;0.0166667
71091353;0.0000000
71091355;0.0000000
71091356;0.0166667
71091358;0.1666667
71091360;0.0000000
71091361;0.1166667
71091222;0.0000000
71090649;0.8000000
71090650;0.9833333
71091349;0.5166667
71091350;0.0333333
71091371;0.1000000
71091372;0.0833333
71091373;0.0000000
71091391;0.0166667
71091264;0.0500000
71091364;0.1166667
